0.	0.3693416670394484	0.5227849567133349	0.4532796075684629	0.38362615042487935
0.01	0.3562058454188376	0.5060473726018381	0.43792765779215015	0.3718674708392251
0.02	0.3430700237982268	0.4893097884903414	0.4225757080158374	0.36010879125357104
0.03	0.3299342021776159	0.4725722043788441	0.4072237582395244	0.3483501116679168
0.04	0.3167983805570051	0.45583462026734733	0.39187180846321157	0.33659143208226233
0.05	0.30366255893639454	0.43909703615585033	0.376519858686899	0.3248327524966081
0.06	0.2905267373157837	0.42235945204435354	0.36116790891058626	0.31307407291095396
0.07	0.27739091569517293	0.40562186793285665	0.34581595913427343	0.3013153933252997
0.08	0.26425509407456216	0.38888428382135987	0.3304640093579606	0.2895567137396456
0.09	0.25111927245395144	0.3721466997098628	0.31511205958164784	0.27779803415399124
0.1	0.23798345083334066	0.3554091155983659	0.2997601098053351	0.266039354568337
0.11	0.22484762921272988	0.33867153148686896	0.2844081600290223	0.2542806749826827
0.12	0.2117118075921191	0.3219339473753721	0.2690562102527095	0.24252199539702854
0.13	0.19857598597150833	0.30519636326387517	0.2537042604763967	0.23076331581137427
0.14	0.18544016435089755	0.2884587791523783	0.23835231070008386	0.21900463622572003
0.15	0.1723043427302868	0.2717211950408814	0.2230003609237711	0.20724595664006581
0.16	0.159168521109676	0.2549836109293845	0.20764841114745827	0.19548727705441157
0.17	0.14603269948906522	0.23824602681788754	0.1922964613711455	0.18372859746875733
0.18	0.13289687786845447	0.22150844270639067	0.17694451159483274	0.17196991788310312
0.19	0.1197610562478437	0.20477085859489375	0.16159256181851994	0.16021123829744885
0.2	0.10662523462723292	0.18803327448339682	0.14624061204220712	0.1484525587117946
0.21	0.09348941300662217	0.17129569037189993	0.13088866226589438	0.1366938791261404
0.22	0.08035359138601136	0.15455810626040303	0.11553671248958156	0.12493519954048615
0.23	0.06721776976540059	0.1378205221489061	0.10018476271326876	0.1131765199548319
0.24	0.054081948144789845	0.12108293803740924	0.08483281293695599	0.10141784036917768
0.25	0.04094612652417907	0.10434535392591232	0.0694808631606432	0.08965916078352344
0.26	0.027810304903568277	0.0876077698144154	0.054128913384330395	0.07790048119786919
0.27	0.0146744832829575	0.07087018570291848	0.0387769636080176	0.06614180161221495
0.28	0.001538661662346709	0.054132601591421546	0.02342501383170479	0.054383122026560704
0.29	-0.011597159958263999	0.04062493226509603	0.00807306405539207	0.04262444244090652
0.3	-0.024732981578874783	0.03679667982894405	-0.007278885720920732	0.03086576285525227
0.31	-0.037868803199485566	0.032968427392792085	-0.022630835497233534	0.02784452927566635
0.32	-0.05100462482009635	0.029140174956640112	-0.037982785273546336	0.02743907994737743
0.33	-0.06245293280635539	0.02531192252048814	-0.05063148499553562	0.027033630619088513
0.34	-0.06608698846777838	0.021483670084336166	-0.05257445632778345	0.026628181290799594
0.35000000000000003	-0.06972104412920138	0.020526633743664886	-0.05451742766003128	0.026222731962510678
0.36	-0.07335509979062436	0.024189161624446554	-0.0564603989922791	0.025817282634221762
0.37	-0.07698915545204736	0.027851689505228244	-0.05840337032452693	0.029718272687680833
0.38	-0.08062321111347036	0.03151421738600993	-0.060346341656774764	0.033777768286035764
0.39	-0.07886782048985845	0.035176745266791626	-0.05637373573676335	0.03783726388439069
0.4	-0.07301842324782393	0.038839273147573315	-0.048312348448582884	0.04189675948274561
0.41000000000000003	-0.06716902600578942	0.04074523559810546	-0.040250961160402415	0.045956255081100544
0.42	-0.06131962876375492	0.04100686235546113	-0.032189573872221995	0.04903259700223091
0.43	-0.0554702315217204	0.0412684891128168	-0.024128186584041526	0.0469203808791512
0.44	-0.049620834279685874	0.041530115870172475	-0.01606679929586106	0.044808164756071495
0.45	-0.04413375411030675	0.041791742627528154	-0.006363568134943674	0.04269594863299179
0.46	-0.03866212464291033	0.042053369384883826	0.00337129165628125	0.04058373250991208
0.47000000000000003	-0.03319049517551391	0.039350823014303205	0.013106151447506171	0.03847151638683237
0.48	-0.027718865708117515	0.03504937537520525	0.02284101123873104	0.03541521700613563
0.49	-0.022247236240721092	0.030747927736107263	0.03257587102995596	0.030637604898818047
0.5	-0.018061662599973848	0.02644648009700928	0.04080417130737915	0.025859992791500468
0.51	-0.01626552849310668	0.022145032457911298	0.046477128931438474	0.02108238068418289
0.52	-0.014469394386239509	0.017843584818813315	0.052150086555497785	0.01630476857686531
0.53	-0.01267326027937234	0.01423952268111952	0.05782304417955711	0.01152715646954773
0.54	-0.01087712617250517	0.010828960966145426	0.06349600180361642	0.00797212977473527
0.55	-0.009080992065638002	0.0074183992511713355	0.06916895942767574	0.0054214492020354
0.56	-0.008999556220265194	0.004007837536197243	0.06911893491656207	0.00287076862933553
0.5700000000000001	-0.009518704670101179	0.0005972758212231511	0.06726759312545837	0.00032008805663565846
0.58	-0.010037853119937159	-0.002813285893750903	0.06541625133435468	-0.0022305925160641844
0.59	-0.010557001569773143	-0.003998789074320987	0.06356490954325097	-0.004781273088764056
0.6	-0.011076150019609128	-0.004980247585797236	0.06171356775214727	-0.005749178278948779
0.61	-0.011717315190166349	-0.005961706097273486	0.059400482156026	-0.006172186607375017
0.62	-0.013165053599829045	-0.0069431646087497354	0.054479035278369226	-0.006595194935801256
0.63	-0.014612792009491744	-0.007924623120225986	0.04955758840071245	-0.007018203264227495
0.64	-0.01606053041915444	-0.008831209090138318	0.04463614152305567	-0.007441211592653734
0.65	-0.017508268828817137	-0.00828776858809291	0.0397146946453989	-0.007864219921079973
0.66	-0.018956007238479834	-0.007744328086047502	0.034793247767742126	-0.008095843903216911
0.67	-0.01914684875671656	-0.0072008875840020945	0.03246114194588614	-0.008314969898321216
0.68	-0.01818766090933988	-0.006657447081956686	0.032332995800922415	-0.008534095893425521
0.6900000000000001	-0.0172284730619632	-0.006114006579911278	0.032204849655958684	-0.008753221888529826
0.7000000000000001	-0.016269285214586524	-0.005678248699741893	0.03207670351099496	-0.008972347883634131
0.71	-0.015310097367209854	-0.005725497291914931	0.031948557366031236	-0.009232469300489918
0.72	-0.014350909519833177	-0.00577274588408797	0.031820411221067504	-0.009758447254811904
0.73	-0.012386316851308449	-0.005819994476261008	0.03307798235977447	-0.010284425209133892
0.74	-0.010325798276417194	-0.005867243068434047	0.03444001503368449	-0.01081040316345588
0.75	-0.008265279701525938	-0.005914491660607085	0.035802047707594514	-0.011336381117777867
0.76	-0.006204761126634683	-0.006396743458487378	0.03716408038150454	-0.011862359072099855
0.77	-0.004144242551743429	-0.00782320322918691	0.03852611305541456	-0.012390637776531283
0.78	-0.002971939235724256	-0.009249662999886443	0.03895369140609759	-0.012923621669067157
0.79	-0.0038360675454957036	-0.010676122770585975	0.03739281409180933	-0.01345660556160303
0.8	-0.004700195855267151	-0.012102582541285508	0.03583193677752106	-0.013989589454138904
0.81	-0.005564324165038598	-0.01352904231198504	0.034271059463232806	-0.014522573346674776
0.8200000000000001	-0.006428452474810046	-0.014697583689481044	0.03271018214894454	-0.01505555723921065
0.8300000000000001	-0.007292580784581493	-0.015549102770917261	0.031149304834656277	-0.015573155445100684
0.84	-0.008716700975513043	-0.01640062185235347	0.02761644667378546	-0.016076738063709857
0.85	-0.01038715308825082	-0.017252140933789687	0.023276174226893133	-0.016580320682319037
0.86	-0.012057605200988595	-0.018103660015225904	0.01893590178000081	-0.017083903300928214
0.87	-0.01372805731372637	-0.018955179096662122	0.01459562933310848	-0.017587485919537394
0.88	-0.015398509426464146	-0.018863364902924624	0.010255356886216153	-0.01809106853814657
