0.1	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.11	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.12	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.13	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.14	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.15	3.849729458016924e-10	7.699458916033835e-10	1.1549188374050767e-9	1.5398917832067687e-9	1.9248647290084608e-9	2.3098376748101534e-9	2.694810620611845e-9	3.0797835664135375e-9	3.4647565122152276e-9	3.8497294580169215e-9	7.69945891603383e-9	1.1549188374050759e-8	1.539891783206769e-8	1.924864729008459e-8	2.3098376748101518e-8	2.6948106206118455e-8	3.079783566413538e-8	3.464756512215225e-8	3.849729458016922e-8	7.699458916033833e-8	1.1549188374050761e-7	1.5398917832067677e-7	1.9248647290084597e-7	2.3098376748101524e-7	2.6948106206118436e-7	3.079783566413536e-7	3.4647565122152264e-7	3.8497294580169225e-7	7.699458916033832e-7	1.1549188374050763e-6	1.5398917832067684e-6	1.92486472900846e-6	2.3098376748101527e-6	2.694810620611844e-6	3.079783566413537e-6	3.464756512215227e-6	3.849729458016921e-6	7.699458916033828e-6	0.000011549188374050756	0.000015398917832067673	0.00001924864729008459	0.000023098376748101515
0.16	7.69945891603387e-10	1.5398917832067714e-9	2.3098376748101596e-9	3.0797835664135457e-9	3.849729458016932e-9	4.61967534962032e-9	5.3896212412237045e-9	6.1595671328270915e-9	6.929513024430474e-9	7.699458916033865e-9	1.5398917832067703e-8	2.3098376748101584e-8	3.0797835664135465e-8	3.849729458016929e-8	4.619675349620317e-8	5.389621241223706e-8	6.159567132827093e-8	6.92951302443047e-8	7.699458916033865e-8	1.539891783206771e-7	2.3098376748101585e-7	3.0797835664135445e-7	3.8497294580169305e-7	4.6196753496203175e-7	5.389621241223702e-7	6.15956713282709e-7	6.929513024430472e-7	7.699458916033867e-7	1.539891783206771e-6	2.309837674810159e-6	3.0797835664135452e-6	3.849729458016931e-6	4.619675349620318e-6	5.389621241223703e-6	6.159567132827091e-6	6.929513024430473e-6	7.699458916033862e-6	0.0000153989178320677	0.000023098376748101576	0.00003079783566413543	0.000038497294580169286	0.00004619675349620316
0.17	3.335556533649477e-8	6.671113067298942e-8	1.0006669600948426e-7	1.33422261345979e-7	1.6677782668247373e-7	2.0013339201896854e-7	2.334889573554632e-7	2.66844522691958e-7	3.0020008802845253e-7	3.3355565336494747e-7	6.671113067298939e-7	1.0006669600948419e-6	1.3342226134597903e-6	1.6677782668247362e-6	2.0013339201896837e-6	2.3348895735546326e-6	2.6684452269195806e-6	3.002000880284524e-6	3.3355565336494753e-6	6.67111306729894e-6	0.00001000666960094842	0.000013342226134597891	0.000016677782668247364	0.000020013339201896842	0.00002334889573554631	0.000026684452269195785	0.000030020008802845243	0.00003335556533649476	0.0000667111306729894	0.00010006669600948423	0.00013342226134597897	0.0001667778266824737	0.00020013339201896846	0.00023348895735546315	0.00026684452269195793	0.0003002000880284525	0.0003335556533649474	0.0006671113067298937	0.0010006669600948416	0.0013342226134597885	0.0016677782668247357	0.0020013339201896837
0.18	6.594118478138615e-8	1.3188236956277208e-7	1.9782355434415834e-7	2.6376473912554443e-7	3.2970592390693055e-7	3.956471086883168e-7	4.615882934697027e-7	5.275294782510889e-7	5.934706630324747e-7	6.594118478138611e-7	1.3188236956277199e-6	1.9782355434415822e-6	2.637647391255445e-6	3.2970592390693028e-6	3.9564710868831645e-6	4.615882934697028e-6	5.27529478251089e-6	5.934706630324744e-6	6.5941184781386114e-6	0.000013188236956277203	0.000019782355434415825	0.000026376473912554425	0.000032970592390693036	0.00003956471086883166	0.00004615882934697025	0.00005275294782510887	0.000059347066303247445	0.00006594118478138613	0.00013188236956277204	0.0001978235543441583	0.00026376473912554434	0.0003297059239069304	0.0003956471086883166	0.0004615882934697026	0.0005275294782510888	0.0005934706630324746	0.000659411847813861	0.0013188236956277197	0.0019782355434415817	0.002637647391255442	0.0032970592390693023	0.003956471086883164
0.19	4.758083296997297e-7	9.516166593994578e-7	1.4274249890991884e-6	1.9032333187989174e-6	2.379041648498647e-6	2.8548499781983772e-6	3.330658307898105e-6	3.806466637597835e-6	4.282274967297562e-6	4.758083296997294e-6	9.51616659399457e-6	0.000014274249890991874	0.00001903233318798918	0.00002379041648498645	0.000028548499781983748	0.000033306583078981056	0.00003806466637597836	0.0000428227496729756	0.00004758083296997294	0.00009516166593994573	0.00014274249890991873	0.00019032333187989165	0.00023790416484986454	0.0002854849978198375	0.00033306583078981033	0.00038064666375978336	0.00042822749672975606	0.0004758083296997295	0.0009516166593994575	0.0014274249890991878	0.001903233318798917	0.002379041648498646	0.0028548499781983756	0.0033306583078981044	0.0038064666375978344	0.0042822749672975615	0.004758083296997292	0.00951616659399457	0.014274249890991868	0.019032333187989154	0.023790416484986445	0.02854849978198374
0.2	8.856754746180753e-7	1.7713509492361476e-6	2.6570264238542246e-6	3.5427018984722995e-6	4.428377373090373e-6	5.31405284770845e-6	6.199728322326523e-6	7.085403796944599e-6	7.971079271562668e-6	8.856754746180746e-6	0.000017713509492361465	0.00002657026423854223	0.000035427018984723	0.000044283773730903704	0.00005314052847708446	0.00006199728322326524	0.000070854037969446	0.00007971079271562664	0.00008856754746180749	0.00017713509492361474	0.00026570264238542235	0.00035427018984722974	0.00044283773730903714	0.0005314052847708447	0.0006199728322326519	0.0007085403796944596	0.0007971079271562665	0.000885675474618075	0.0017713509492361472	0.0026570264238542237	0.003542701898472298	0.004428377373090372	0.005314052847708447	0.006199728322326521	0.007085403796944597	0.007971079271562667	0.008856754746180745	0.01771350949236146	0.02657026423854222	0.035427018984722954	0.0442837737309037	0.05314052847708445
0.21	2.0265760641945946e-6	4.053152128389182e-6	6.079728192583781e-6	8.106304256778373e-6	0.000010132880320972967	0.000012159456385167564	0.000014186032449362153	0.000016212608513556747	0.00001823918457775133	0.000020265760641945934	0.0000405315212838918	0.00006079728192583777	0.00008106304256778375	0.00010132880320972959	0.00012159456385167554	0.00014186032449362156	0.0001621260851355675	0.0001823918457775132	0.00020265760641945937	0.00040531521283891815	0.0006079728192583777	0.0008106304256778368	0.001013288032097296	0.0012159456385167557	0.0014186032449362146	0.0016212608513556741	0.0018239184577751326	0.002026576064194594	0.004053152128389181	0.006079728192583779	0.008106304256778371	0.010132880320972964	0.012159456385167558	0.014186032449362148	0.016212608513556746	0.018239184577751328	0.020265760641945928	0.040531521283891786	0.060797281925837755	0.08106304256778366	0.10132880320972956	0.12159456385167552
0.22	3.167476653771117e-6	6.3349533075422235e-6	9.502429961313345e-6	0.000012669906615084459	0.000015837383268855574	0.000019004859922626697	0.000022172336576397802	0.000025339813230168918	0.00002850728988394002	0.00003167476653771115	0.00006334953307542219	0.0000950242996131334	0.00012669906615084462	0.00015837383268855565	0.0001900485992262668	0.00022172336576397806	0.00025339813230168925	0.0002850728988394001	0.0003167476653771115	0.0006334953307542222	0.0009502429961313341	0.0012669906615084454	0.0015837383268855567	0.0019004859922626685	0.0022172336576397793	0.0025339813230168913	0.002850728988394001	0.0031674766537711165	0.006334953307542222	0.009502429961313345	0.012669906615084457	0.01583738326885557	0.01900485992262669	0.0221723365763978	0.025339813230168918	0.028507289883940017	0.031674766537711146	0.06334953307542218	0.09502429961313337	0.12669906615084447	0.15837383268855562	0.19004859922626677
0.23	4.859743131171899e-6	9.71948626234378e-6	0.000014579229393515688	0.00001943897252468758	0.000024298715655859477	0.00002915845878703138	0.00003401820191820326	0.00003887794504937516	0.00004373768818054703	0.000048597431311718954	0.00009719486262343775	0.00014579229393515676	0.00019438972524687585	0.00024298715655859458	0.0002915845878703135	0.0003401820191820327	0.0003887794504937517	0.0004373768818054701	0.0004859743131171896	0.0009719486262343778	0.001457922939351568	0.001943897252468757	0.002429871565585946	0.002915845878703136	0.0034018201918203247	0.0038877945049375145	0.004373768818054701	0.004859743131171898	0.009719486262343778	0.014579229393515683	0.019438972524687577	0.024298715655859466	0.029158458787031365	0.034018201918203254	0.038877945049375154	0.04373768818054702	0.04859743131171894	0.09719486262343771	0.14579229393515675	0.19438972524687562	0.24298715655859454	0.2915845878703135
0.24	6.552009608572676e-6	0.000013104019217145331	0.000019656028825718016	0.00002620803843429069	0.00003276004804286336	0.00003931205765143604	0.0000458640672600087	0.00005241607686858138	0.00005896808647715402	0.00006552009608572672	0.00013104019217145322	0.00019656028825718004	0.00026208038434290693	0.00032760048042863334	0.00039312057651436007	0.0004586406726000871	0.0005241607686858139	0.0005896808647715398	0.0006552009608572672	0.0013104019217145327	0.0019656028825718007	0.0026208038434290676	0.003276004804286334	0.003931205765143602	0.004586406726000867	0.005241607686858135	0.0058968086477153995	0.006552009608572674	0.013104019217145327	0.019656028825718014	0.02620803843429068	0.032760048042863345	0.03931205765143603	0.04586406726000868	0.052416076868581365	0.05896808647715401	0.0655200960857267	0.13104019217145318	0.19656028825718	0.26208038434290665	0.32760048042863327	0.39312057651436005
0.25	0.00001435545476869212	0.00002871090953738419	0.00004306636430607634	0.00005742181907476844	0.00007177727384346055	0.00008613272861215269	0.00010048818338084475	0.00011484363814953687	0.00012919909291822892	0.0001435545476869211	0.0002871090953738417	0.0004306636430607631	0.0005742181907476845	0.000717772738434605	0.0008613272861215262	0.0010048818338084479	0.001148436381495369	0.0012919909291822884	0.0014355454768692113	0.0028710909537384183	0.004306636430607631	0.005742181907476841	0.007177727384346051	0.008613272861215264	0.01004881833808447	0.011484363814953684	0.012919909291822886	0.014355454768692114	0.028710909537384182	0.04306636430607633	0.057421819074768427	0.07177727384346053	0.08613272861215265	0.10048818338084474	0.11484363814953687	0.1291990929182289	0.14355454768692108	0.28710909537384166	0.43066364306076294	0.5742181907476839	0.7177727384346048	0.8613272861215261
0.26	0.0000221588999288116	0.000044317799857623124	0.00006647669978643476	0.00008863559971524633	0.00011079449964405792	0.00013295339957286956	0.00015511229950168105	0.00017727119943049266	0.00019943009935930416	0.00022158899928811584	0.00044317799857623093	0.0006647669978643473	0.0008863559971524635	0.0011079449964405783	0.0013295339957286945	0.001551122995016811	0.001772711994304927	0.0019943009935930404	0.0022158899928811588	0.004431779985762311	0.006647669978643473	0.008863559971524628	0.011079449964405784	0.013295339957286946	0.015511229950168098	0.01772711994304926	0.019943009935930407	0.02215889992881159	0.04431779985762311	0.06647669978643475	0.08863559971524632	0.11079449964405788	0.1329533995728695	0.15511229950168104	0.17727119943049266	0.1994300993593041	0.22158899928811582	0.4431779985762308	0.664766997864347	0.8863559971524626	1.1079449964405783	1.329533995728694
0.27	0.0000688759433816596	0.000137751886763319	0.0002066278301449787	0.0002755037735266382	0.0003443797169082978	0.00041325566028995754	0.0004821316036716169	0.0005510075470532764	0.0006198834904349357	0.0006887594338165957	0.001377518867633189	0.0020662783014497857	0.002755037735266383	0.0034437971690829757	0.004132556602899571	0.00482131603671617	0.005510075470532766	0.0061988349043493535	0.006887594338165957	0.013775188676331894	0.020662783014497862	0.02755037735266381	0.03443797169082976	0.041325566028995724	0.04821316036716167	0.055100754705327624	0.061988349043493554	0.06887594338165959	0.13775188676331893	0.20662783014497865	0.2755037735266382	0.34437971690829766	0.4132556602899573	0.4821316036716168	0.5510075470532764	0.6198834904349356	0.6887594338165955	1.3775188676331886	2.066278301449785	2.75503773526638	3.4437971690829747	4.132556602899571
0.28	0.00011559298683450784	0.00023118597366901528	0.0003467789605035233	0.0004623719473380311	0.0005779649341725388	0.0006935579210070468	0.0008091509078415542	0.0009247438946760622	0.0010403368815105694	0.0011559298683450777	0.0023118597366901515	0.003467789605035231	0.004623719473380312	0.005779649341725384	0.006935579210070462	0.008091509078415543	0.009247438946760623	0.010403368815105687	0.01155929868345078	0.023118597366901524	0.03467789605035232	0.04623719473380308	0.05779649341725385	0.06935579210070464	0.08091509078415539	0.09247438946760618	0.10403368815105689	0.1155929868345078	0.23118597366901522	0.34677896050352325	0.46237194733803094	0.5779649341725386	0.6935579210070465	0.8091509078415541	0.924743894676062	1.0403368815105691	1.1559298683450774	2.3118597366901508	3.46778960503523	4.623719473380306	5.779649341725383	6.935579210070461
0.29	0.00021116033125189663	0.0004223206625037926	0.0006334809937556896	0.000844641325007586	0.0010558016562594826	0.0012669619875113794	0.0014781223187632752	0.001689282650015172	0.0019004429812670676	0.0021116033125189652	0.004223206625037923	0.006334809937556893	0.008446413250075861	0.010558016562594818	0.012669619875113785	0.014781223187632758	0.016892826500151722	0.019004429812670667	0.021116033125189657	0.042232066250379244	0.06334809937556893	0.08446413250075856	0.1055801656259482	0.12669619875113786	0.14781223187632747	0.16892826500151714	0.19004429812670667	0.2111603312518966	0.4223206625037924	0.6334809937556894	0.8446413250075858	1.0558016562594823	1.266961987511379	1.478122318763275	1.6892826500151719	1.9004429812670671	2.1116033125189646	4.223206625037922	6.33480993755689	8.446413250075853	10.558016562594815	12.669619875113781
0.3	0.0003067276756692862	0.0006134553513385715	0.0009201830270078583	0.0012269107026771442	0.00153363837834643	0.0018403660540157168	0.002147093729685002	0.0024538214053542885	0.002760549081023573	0.00306727675669286	0.00613455351338571	0.009201830270078577	0.012269107026771444	0.01533638378346429	0.018403660540157154	0.021470937296850026	0.024538214053542888	0.027605490810235712	0.03067276756692861	0.061345535133857126	0.09201830270078577	0.12269107026771434	0.15336383783464294	0.18403660540157157	0.2147093729685001	0.24538214053542873	0.27605490810235717	0.30672767566928616	0.6134553513385712	0.9201830270078581	1.2269107026771437	1.5336383783464298	1.8403660540157163	2.1470937296850017	2.453821405354288	2.7605490810235724	3.06727675669286	6.134553513385709	9.201830270078574	12.26910702677143	15.336383783464287	18.40366054015715
0.31	0.00034625195911039956	0.0006925039182207979	0.001038755877331198	0.0013850078364415971	0.0017312597955519964	0.0020775117546623966	0.002423763713772795	0.0027700156728831943	0.0031162676319935923	0.003462519591103993	0.006925039182207974	0.010387558773311973	0.013850078364415975	0.01731259795551995	0.020775117546623947	0.024237637137727957	0.02770015672883195	0.031162676319935904	0.034625195911039935	0.06925039182207977	0.10387558773311974	0.13850078364415963	0.17312597955519954	0.20775117546623953	0.24237637137727935	0.2770015672883193	0.3116267631993591	0.34625195911039947	0.6925039182207977	1.0387558773311978	1.385007836441597	1.731259795551996	2.0775117546623956	2.4237637137727943	2.770015672883194	3.1162676319935914	3.4625195911039923	6.925039182207973	10.38755877331197	13.850078364415959	17.312597955519948	20.775117546623942
0.32	0.00038577624255151246	0.0007715524851030237	0.0011573287276545369	0.0015431049702060492	0.0019288812127575613	0.002314657455309074	0.0027004336978605856	0.0030862099404120984	0.0034719861829636085	0.0038577624255151225	0.007715524851030232	0.011573287276545361	0.015431049702060494	0.019288812127575595	0.023146574553090722	0.027004336978605863	0.030862099404120987	0.034719861829636066	0.03857762425515124	0.07715524851030235	0.11573287276545363	0.15431049702060481	0.19288812127575602	0.2314657455309073	0.2700433697860584	0.3086209940412097	0.34719861829636073	0.3857762425515124	0.7715524851030234	1.1573287276545368	1.5431049702060484	1.9288812127575607	2.3146574553090735	2.7004336978605847	3.0862099404120977	3.471986182963608	3.857762425515122	7.715524851030231	11.573287276545358	15.431049702060477	19.288812127575596	23.14657455309072
0.33	0.0003435660994406837	0.0006871321988813663	0.0010306982983220507	0.001374264397762734	0.0017178304972034176	0.002061396596644102	0.002404962696084784	0.002748528795525468	0.0030920948949661503	0.003435660994406835	0.006871321988813659	0.0103069829832205	0.013742643977627342	0.017178304972034163	0.020613965966441	0.02404962696084785	0.027485287955254685	0.030920948949661485	0.034356609944068355	0.06871321988813661	0.103069829832205	0.13742643977627333	0.17178304972034167	0.20613965966441003	0.2404962696084783	0.27485287955254667	0.3092094894966149	0.3435660994406836	0.6871321988813661	1.0306982983220505	1.3742643977627336	1.717830497203417	2.061396596644101	2.404962696084784	2.7485287955254676	3.0920948949661495	3.435660994406834	6.871321988813657	10.306982983220498	13.742643977627328	17.17830497203416	20.613965966441
0.34	0.0003013559563298545	0.000602711912659708	0.0009040678689895631	0.0012054238253194174	0.0015067797816492715	0.0018081357379791266	0.0021094916943089803	0.0024108476506388347	0.0027122036069686874	0.003013559563298543	0.006027119126597077	0.009040678689895625	0.012054238253194176	0.015067797816492704	0.01808135737979125	0.021094916943089802	0.02410847650638835	0.02712203606968686	0.03013559563298544	0.06027119126597078	0.09040678689895626	0.12054238253194166	0.15067797816492706	0.18081357379791255	0.21094916943089792	0.24108476506388338	0.27122036069686867	0.3013559563298544	0.6027119126597079	0.9040678689895628	1.2054238253194172	1.5067797816492712	1.8081357379791256	2.1094916943089794	2.4108476506388343	2.712203606968687	3.013559563298543	6.027119126597075	9.040678689895623	12.054238253194162	15.067797816492703	18.08135737979125
0.35000000000000003	0.0002477204056930563	0.0004954408113861117	0.0007431612170791684	0.0009908816227722245	0.0012386020284652806	0.0014863224341583373	0.001734042839851393	0.001981763245544449	0.002229483651237504	0.002477204056930561	0.004954408113861114	0.00743161217079168	0.009908816227722246	0.012386020284652795	0.01486322434158336	0.01734042839851393	0.019817632455444493	0.022294836512375026	0.02477204056930562	0.04954408113861116	0.07431612170791681	0.0990881622772224	0.123860202846528	0.14863224341583364	0.17340428398513918	0.19817632455444484	0.2229483651237503	0.24772040569305623	0.49544081138611157	0.7431612170791684	0.9908816227722242	1.2386020284652801	1.4863224341583368	1.7340428398513923	1.9817632455444487	2.2294836512375036	2.4772040569305607	4.954408113861113	7.431612170791678	9.908816227722236	12.386020284652796	14.863224341583358
0.36	0.0001940848550562583	0.000388169710112516	0.0005822545651687747	0.0007763394202250327	0.0009704242752812908	0.0011645091303375496	0.001358593985393807	0.0015526788404500655	0.0017467636955063226	0.0019408485505625816	0.0038816971011251572	0.005822545651687742	0.007763394202250329	0.0097042427528129	0.011645091303375484	0.013585939853938075	0.015526788404500658	0.017467636955063218	0.019408485505625822	0.03881697101125158	0.05822545651687743	0.07763394202250322	0.09704242752812904	0.11645091303375488	0.13585939853938064	0.15526788404500647	0.1746763695506322	0.19408485505625825	0.38816971011251583	0.5822545651687745	0.7763394202250324	0.9704242752812905	1.164509130337549	1.358593985393807	1.552678840450065	1.7467636955063224	1.9408485505625812	3.881697101125156	5.82254565168774	7.7633942022503195	9.704242752812899	11.645091303375484
0.37	0.00015826664490550054	0.0003165332898110006	0.00047479993471650144	0.0006330665796220018	0.0007913332245275022	0.000949599869433003	0.001107866514338503	0.0012661331592440036	0.0014243998041495033	0.0015826664490550045	0.0031653328981100038	0.004747999347165011	0.006330665796220019	0.007913332245275016	0.009495998694330023	0.011078665143385033	0.012661331592440038	0.014243998041495025	0.01582666449055005	0.03165332898110005	0.04747999347165011	0.06330665796220014	0.07913332245275018	0.09495998694330024	0.11078665143385023	0.1266133159244003	0.14243998041495026	0.15826664490550052	0.3165332898110005	0.4747999347165013	0.6330665796220016	0.791333224527502	0.9495998694330026	1.1078665143385027	1.2661331592440033	1.4243998041495032	1.5826664490550042	3.165332898110003	4.74799934716501	6.3306657962200115	7.913332245275015	9.495998694330021
0.38	0.000122448434754743	0.0002448968695094856	0.0003673453042642288	0.0004897937390189718	0.0006122421737737145	0.0007346906085284577	0.0008571390432832003	0.0009795874780379435	0.0011020359127926857	0.001224484347547429	0.0024489686950948547	0.0036734530426422857	0.004897937390189718	0.006122421737737141	0.007346906085284571	0.008571390432832006	0.009795874780379436	0.01102035912792685	0.012244843475474294	0.024489686950948553	0.03673453042642286	0.04897937390189713	0.06122421737737143	0.07346906085284573	0.08571390432831999	0.09795874780379431	0.11020359127926853	0.12244843475474296	0.2448968695094855	0.3673453042642287	0.48979373901897155	0.6122421737737144	0.7346906085284574	0.8571390432832001	0.9795874780379432	1.1020359127926855	1.2244843475474287	2.448968695094854	3.6734530426422847	4.897937390189712	6.12242173773714	7.34690608528457
0.39	0.00010349776383494457	0.00020699552766988881	0.0003104932915048336	0.000413991055339778	0.0005174888191747225	0.0006209865830096673	0.0007244843468446115	0.000827982110679556	0.0009314798745145001	0.001034977638349445	0.0020699552766988865	0.0031049329150483335	0.004139910553397781	0.00517488819174722	0.006209865830096667	0.007244843468446116	0.008279821106795562	0.009314798745144995	0.010349776383494451	0.020699552766988875	0.03104932915048334	0.04139910553397778	0.05174888191747223	0.06209865830096668	0.0724484346844611	0.08279821106795557	0.09314798745144998	0.10349776383494455	0.20699552766988874	0.31049329150483346	0.4139910553397779	0.5174888191747223	0.6209865830096669	0.7244843468446113	0.827982110679556	0.9314798745144999	1.034977638349445	2.0699552766988862	3.1049329150483325	4.139910553397776	5.174888191747221	6.209865830096667
0.4	0.00008454709291514635	0.0001690941858302924	0.00025364127874543893	0.0003381883716605852	0.00042273546457573144	0.0005072825574908779	0.000591829650406024	0.0006763767433211704	0.0007609238362363162	0.0008454709291514629	0.001690941858302923	0.0025364127874543873	0.003381883716605852	0.004227354645757311	0.005072825574908775	0.005918296504060241	0.006763767433211704	0.007609238362363158	0.008454709291514631	0.016909418583029235	0.02536412787454388	0.0338188371660585	0.04227354645757312	0.050728255749087764	0.05918296504060236	0.06763767433211701	0.07609238362363159	0.08454709291514631	0.16909418583029234	0.25364127874543885	0.338188371660585	0.4227354645757313	0.5072825574908777	0.5918296504060239	0.6763767433211703	0.7609238362363161	0.8454709291514627	1.6909418583029225	2.5364127874543865	3.381883716605848	4.22735464575731	5.072825574908775
0.41000000000000003	0.00007418622544529454	0.0001483724508905888	0.0002225586763358835	0.00029674490178117793	0.0003709311272264724	0.00044511735267176703	0.0005193035781170613	0.0005934898035623559	0.0006676760290076501	0.0007418622544529448	0.0014837245089058871	0.0022255867633588335	0.0029674490178117803	0.0037093112722647215	0.004451173526717667	0.005193035781170614	0.005934898035623561	0.006676760290076496	0.007418622544529449	0.014837245089058877	0.022255867633588333	0.029674490178117775	0.037093112722647224	0.04451173526717668	0.05193035781170611	0.059348980356235564	0.06676760290076497	0.07418622544529452	0.1483724508905888	0.22255867633588344	0.29674490178117785	0.3709311272264723	0.4451173526717669	0.5193035781170612	0.5934898035623558	0.6676760290076499	0.7418622544529447	1.4837245089058868	2.225586763358833	2.9674490178117767	3.7093112722647206	4.451173526717666
0.42	0.00006382535797544278	0.00012765071595088537	0.00019147607392632827	0.00025530143190177095	0.00031912678987721375	0.0003829521478526566	0.00044677750582809917	0.0005106028638035419	0.0005744282217789844	0.0006382535797544275	0.0012765071595088526	0.0019147607392632812	0.0025530143190177104	0.0031912678987721346	0.0038295214785265624	0.004467775058280992	0.005106028638035421	0.00574428221778984	0.006382535797544275	0.012765071595088532	0.019147607392632816	0.02553014319017708	0.031912678987721356	0.03829521478526563	0.04467775058280989	0.05106028638035417	0.057442822177898416	0.06382535797544277	0.1276507159508853	0.1914760739263282	0.2553014319017709	0.31912678987721355	0.3829521478526564	0.446777505828099	0.5106028638035418	0.5744282217789843	0.6382535797544273	1.2765071595088524	1.9147607392632806	2.5530143190177075	3.191267898772134	3.829521478526562
0.43	0.00005836363232102989	0.0001167272646420596	0.00017509089696308958	0.00023345452928411945	0.0002918181616051493	0.0003501817939261793	0.000408545426247209	0.0004669090585682389	0.0005252726908892685	0.0005836363232102986	0.0011672726464205952	0.0017509089696308947	0.002334545292841195	0.002918181616051491	0.0035018179392617894	0.004085454262472091	0.00466909058568239	0.005252726908892682	0.005836363232102987	0.011672726464205955	0.01750908969630895	0.02334545292841193	0.029181816160514913	0.03501817939261791	0.04085454262472088	0.046690905856823874	0.052527269088926826	0.058363632321029875	0.11672726464205957	0.17509089696308955	0.23345452928411936	0.2918181616051492	0.3501817939261791	0.40854542624720885	0.46690905856823883	0.5252726908892683	0.5836363232102985	1.167272646420595	1.7509089696308946	2.334545292841192	2.9181816160514904	3.5018179392617896
